claim_id,policy_id,claim_date,amount,status
CLM0002239,POL000038,2025-08-02,50055.16,OPEN
CLM0010382,POL001403,2026-06-13,-12506.17,CLOSED
CLM0005122,POL964084,2025-06-04,53744.43,DENIED
CLM0001866,POL002361,2025-07-30,9630.48,CLOSED
CLM0006982,POL004847,2026-06-10,27099.28,DENIED
CLM0006615,POL001446,2025-03-25,64039.62,IN REVIEW
CLM0011773,POL003007,2025-12-10,21526.02,IN REVIEW
CLM0006604,POL003150,2025-04-06,56442.28,OPEN
CLM0004288,POL002207,2026-06-07,24753.79,IN REVIEW
CLM0011136,POL000830,2025-03-30,10845.37,IN REVIEW
CLM0002942,POL001576,2025-01-16,68916.63,OPEN
CLM0010063,POL003955,2024-10-13,31116.67,CLOSED
CLM0006984,POL001014,2026-04-19,10168.13,IN REVIEW
CLM0000118,POL003703,2026-02-20,39902.89,OPEN
CLM0008368,POL004242,2024-07-14,48120.45,IN REVIEW
CLM0011967,POL001836,2026-06-21,5975.75,DENIED
CLM0011506,POL002700,2025-01-15,24167.11,OPEN
CLM0011745,POL003277,2025-08-17,36254.34,OPEN
CLM0001876,POL004984,2025-12-10,25478.26,DENIED
CLM0006995,POL003089,2025-11-20,19628.83,OPEN
CLM0001335,POL003199,2026-01-17,55003.0,CLOSED
CLM0000011,POL001400,2026-01-26,35337.31,OPEN
CLM0005694,POL000760,2025-11-16,26095.54,CLOSED
CLM0002887,POL001928,2025-10-03,48709.55,IN REVIEW
CLM0009815,POL000907,2025-11-10,54622.62,IN REVIEW
CLM0004040,POL004280,31/12/2025,25859.78,IN REVIEW
CLM0005433,POL004518,2025-06-18,265.6,IN REVIEW
CLM0003750,POL000058,2025-09-20,9945.73,OPEN
CLM0005243,POL000066,2024-07-23,25974.54,DENIED
CLM0001833,POL001191,2025-01-26,55023.25,OPEN
CLM0000475,POL003822,2024-09-08,41094.46,  IN REVIEW 
CLM0005445,POL001150,2025-09-21,12002.68,DENIED
CLM0009217,POL001143,2024-06-13,55125.45,OPEN
CLM0009169,POL000449,2025-07-19,77656.9,closed
CLM0008067,POL003130,2024-06-23,75665.14,IN REVIEW
CLM0002149,POL002191,2025-09-21,9092.86,DENIED
CLM0001013,POL000138,2024-12-24,-42381.57,IN REVIEW
CLM0001943,POL002560,2025-01-16,41056.79,DENIED
CLM0001155,POL003078,2026-04-28,7148.75,DENIED
CLM0005864,POL004746,2025-03-01,6628.81,OPEN
CLM0004505,POL003307,2024-10-06,41818.45,OPEN
CLM0002434,POL003258,2024-08-04,5595.54,DENIED
CLM0002431,POL928531,2025-04-02,41966.5,IN REVIEW
CLM0000731,POL000981,2026-03-25,72119.59,DENIED
CLM0006360,POL002252,2024-09-15,73048.55,DENIED
CLM0006391,POL000440,2024-10-18,50903.5,  IN REVIEW 
CLM0011281,POL002155,2025-05-30,17878.84,IN REVIEW
CLM0008704,POL000118,2025-03-24,54170.9,OPEN
CLM0006601,POL001576,2024-11-15,14503.26,DENIED
CLM0007283,POL000611,2026-05-01,26995.32,DENIED
CLM0006525,POL000103,2024-08-27,53819.38,IN REVIEW
CLM0007388,POL000775,2024-09-26,49058.89,CLOSED
CLM0010137,POL000317,2026-06-15,44030.07,DENIED
CLM0005468,POL001033,2026-03-01,24216.1,CLOSED
CLM0007212,POL002420,2026-04-23,76484.21,IN REVIEW
CLM0007536,POL004529,2024-08-30,6952.26,IN REVIEW
CLM0006663,POL000092,2025-10-06,75890.74,DENIED
CLM0010221,POL000237,2025-05-10,9495.32,IN REVIEW
CLM0007715,POL002006,2026-06-17,76055.12,DENIED
CLM0008618,POL004377,2026-06-19,64675.15,CLOSED
CLM0000754,POL000960,2026-05-04,74301.17,DENIED
CLM0011842,POL003632,2024-07-12,31618.43,DENIED
CLM0004610,POL003639,2025-03-11,57172.02,DENIED
CLM0007804,POL004198,2026-06-23,73539.65,CLOSED
CLM0004353,POL001607,2024-09-13,49725.5,CLOSED
CLM0002506,POL000063,2025-10-18,58589.88,OPEN
CLM0000524,POL002613,2026-02-03,68316.08,CLOSED
CLM0005015,POL004874,2025-09-22,64236.27,IN REVIEW
CLM0003325,POL004683,2026-03-05,75199.5,IN REVIEW
CLM0003658,POL004118,2025-05-05,22888.95,IN REVIEW
CLM0007036,POL002504,2025-07-12,27727.77,OPEN
CLM0008321,POL003118,2025-01-02,44716.75,DENIED
CLM0001011,POL000974,2026-06-26,74284.86,OPEN
CLM0009828,POL000356,2025-11-11,25174.81,DENIED
CLM0009432,POL001001,2026-07-18,27933.5,OPEN
CLM0007066,POL000534,2024-06-15,7756.0,CLOSED
CLM0000487,POL000660,2025-07-16,32628.3,DENIED
CLM0001331,POL001595,2026-07-11,12152.76,OPEN
CLM0009180,POL004243,2026-03-05,61231.81,OPEN
CLM0006376,POL002445,2026-02-01,48539.12,IN REVIEW
CLM0008329,POL002254,2026-06-16,69898.61,CLOSED
CLM0008915,POL004796,2026-04-03,9934.28,CLOSED
CLM0001204,POL001512,2024-08-05,4401.18,OPEN
CLM0009509,POL004532,2026-07-19,67917.98,IN REVIEW
CLM0007298,POL004869,2026-06-06,21853.78,DENIED
CLM0000831,POL001409,2026-03-13,4655.77,in review
CLM0005990,POL003862,2024-10-16,52379.21,IN REVIEW
CLM0000804,POL000368,2025-01-16,47278.01,  DENIED 
CLM0005119,POL004183,2025-12-25,2222.48,OPEN
CLM0003501,POL000960,2025-11-18,66455.14,CLOSED
CLM0001768,POL004177,2025-07-31,74484.49,OPEN
CLM0011398,POL000427,2024-11-18,75612.67,DENIED
CLM0000825,POL004593,2026-03-23,40790.48,OPEN
CLM0008040,POL001510,2025-04-04,22608.87,DENIED
CLM0004511,POL001165,2026-05-03,47587.2,IN REVIEW
CLM0009683,POL004322,2025-08-06,29390.28,OPEN
CLM0011825,POL003661,2025-07-30,76480.8,OPEN
CLM0011641,POL000552,2024-12-18,35359.66,DENIED
CLM0007401,POL000528,2026-07-02,78225.1,IN REVIEW
CLM0010129,POL003185,2024-09-12,235.05,IN REVIEW
CLM0008494,POL002642,2026-04-13,74358.92,CLOSED
CLM0011452,POL003753,2025-09-04,30706.94,CLOSED
CLM0005690,POL002797,2024-07-29,13364.89,OPEN
CLM0006938,POL001837,2026-03-14,23409.55,OPEN
CLM0011287,POL002730,2025-05-18,69884.03,OPEN
CLM0009203,POL002659,2024-09-20,4282.56,IN REVIEW
CLM0009510,POL004581,2024-09-18,27985.64,IN REVIEW
CLM0009126,POL001647,2026-05-18,21317.42,denied
CLM0006354,POL001507,2025-12-29,49571.26,IN REVIEW
CLM0005341,POL002566,2026-03-15,69293.79,CLOSED
CLM0005591,POL001154,2026-01-16,18311.51,OPEN
CLM0001533,POL004186,2026-07-03,29961.95,CLOSED
CLM0005019,POL000620,2025-02-11,59070.53,IN REVIEW
CLM0002545,POL002480,2024-12-28,14208.61,CLOSED
CLM0001007,POL004734,2026-01-28,39840.17,IN REVIEW
CLM0003427,POL004223,2024-09-10,3590.56,OPEN
CLM0001616,POL000358,2026-06-01,7822.92,DENIED
CLM0009001,POL003458,2026-04-27,37800.62,CLOSED
CLM0010266,POL002978,2025-05-22,37566.93,IN REVIEW
CLM0001300,POL000874,2025-03-05,21924.97,IN REVIEW
CLM0011447,POL000016,2025-05-19,17930.27,  IN REVIEW 
CLM0007378,POL000924,2024-10-18,0,OPEN
CLM0004913,POL004857,2024-11-24,75521.09,CLOSED
CLM0002546,POL003888,2024-10-17,1024.61,CLOSED
CLM0002169,POL001827,2025-09-03,47315.53,DENIED
CLM0011838,POL000837,2026-05-22,6522.85,CLOSED
CLM0008241,POL000696,2025-01-30,16375.5,IN REVIEW
CLM0011741,POL000652,2024-12-12,57770.69,IN REVIEW
CLM0011833,POL000500,2025-07-10,66322.12,OPEN
CLM0002240,POL002018,2025-02-21,18681.41,DENIED
CLM0008448,POL003217,2025-11-14,24974.85,OPEN
CLM0009517,POL003390,2026-02-07,12967.96,OPEN
CLM0008607,POL001918,2026-04-27,48664.89,OPEN
CLM0005244,POL002908,2026-03-22,31481.14,in review
CLM0004896,POL000264,2024-07-27,10521.81,OPEN
CLM0001633,POL004792,2025-04-26,54562.67,IN REVIEW
CLM0006673,POL001983,2025-05-09,72291.51,OPEN
CLM0003354,POL001385,2024-09-04,38817.77,CLOSED
CLM0011892,POL004107,2026-07-21,3574.0,  IN REVIEW 
CLM0003851,POL001007,2024-06-17,52477.47,IN REVIEW
CLM0000274,POL004451,2025-02-09,51693.06,OPEN
CLM0000086,POL003046,2024-08-29,31618.74,CLOSED
CLM0002853,POL004456,2025-10-29,16776.38,DENIED
CLM0009847,POL004379,2025-12-11,8742.44,IN REVIEW
CLM0011036,POL001216,2024-07-05,13743.26,OPEN
CLM0001738,POL003409,2024-12-20,45303.41,CLOSED
CLM0009596,POL003824,2024-08-02,46260.96,CLOSED
CLM0005793,POL003944,2024-06-04,15659.26,DENIED
CLM0011564,POL003594,2024-12-20,36628.14,DENIED
CLM0010479,POL000245,2025-08-01,11355.28,OPEN
CLM0009825,POL002053,2026-07-21,28908.35,CLOSED
CLM0010189,POL003354,2024-07-13,28881.13,IN REVIEW
CLM0000897,POL003677,2025-06-15,12720.35,OPEN
CLM0007383,POL001574,2026-06-01,15878.93,DENIED
CLM0011615,POL002545,2024-10-08,25613.43,CLOSED
CLM0006038,POL001094,2024-07-19,46326.0,DENIED
CLM0000392,POL002465,2025-07-22,39306.14,IN REVIEW
CLM0007594,POL002277,2024-08-20,20793.9,CLOSED
CLM0009612,POL003121,2025-08-11,62119.84,OPEN
CLM0006081,POL002634,2025-01-02,8033.02,DENIED
CLM0006573,POL001168,2026-01-01,42132.75,CLOSED
CLM0001283,POL004325,2025-01-27,61958.29,CLOSED
CLM0000304,POL003065,2025-05-24,11659.42,DENIED
CLM0005675,POL000124,2025-09-02,21494.84,CLOSED
CLM0007264,POL001458,2024-08-02,30788.55,IN REVIEW
CLM0003610,POL003833,2024-12-12,55831.91,OPEN
CLM0008105,POL000056,2026-13-45,73613.74,OPEN
CLM0009426,POL002216,2025-02-19,60365.92,OPEN
CLM0009638,POL002012,2025-11-30,11441.29,IN REVIEW
CLM0001800,POL004783,2024-10-18,72355.9,IN REVIEW
CLM0010778,POL002332,2025-01-15,1986.02,OPEN
CLM0006387,POL001369,2025-09-09,44973.18,OPEN
CLM0004272,POL000521,2026-03-22,9999999.99,OPEN
CLM0010035,POL002311,2025-07-10,55876.51,DENIED
CLM0003647,POL004207,2026-06-10,60637.87,OPEN
CLM0002056,POL001140,2026-05-20,36260.36,CLOSED
CLM0005614,POL001840,2024-11-24,4399.41,OPEN
CLM0004341,POL004822,2026-01-04,35008.95,DENIED
CLM0004707,POL003522,2026-03-12,35248.5,DENIED
CLM0006860,POL001142,2025-08-30,72454.44,OPEN
CLM0003208,POL000418,2025-02-06,59392.0,CLOSED
CLM0000413,POL000848,2025-04-24,31957.85,CLOSED
CLM0003649,POL002477,2025-02-11,44578.29,IN REVIEW
CLM0011351,POL004206,2024-08-19,59132.75,OPEN
CLM0009653,POL003192,2024-09-17,67734.56,IN REVIEW
CLM0011830,POL000589,2025-10-24,60139.8,IN REVIEW
CLM0007578,POL003115,2026-03-12,21293.32,DENIED
CLM0003493,POL003434,2025-04-18,56507.27,CLOSED
CLM0006249,POL003016,2024-08-05,27838.03,CLOSED
CLM0007186,POL003285,2026-04-01,64728.91,OPEN
CLM0002467,POL001632,2025-01-13,67784.49,OPEN
CLM0010805,POL002342,2024-07-03,30587.26,CLOSED
CLM0001793,POL002912,2025-01-14,77009.9,OPEN
CLM0005247,POL000229,2024-09-25,51734.42,CLOSED
CLM0005267,POL977745,2025-09-01,76724.73,IN REVIEW
CLM0009189,POL002569,2025-05-25,13757.0,OPEN
CLM0001740,POL003068,2025-04-06,62713.43,IN REVIEW
CLM0000665,POL001161,2026-04-20,52346.65,DENIED
CLM0007435,POL003422,2024-09-24,72413.79,CLOSED
CLM0003871,POL003046,2025-10-08,38516.18,DENIED
CLM0009706,POL001082,2026-03-18,27902.02,IN REVIEW
CLM0000964,POL004936,2025-06-05,74231.32,OPEN
CLM0010907,POL001083,2026-13-45,40853.67,IN REVIEW
CLM0004846,POL002232,2024-10-16,50222.88,closed
CLM0003922,POL002837,2026-01-15,20837.16,IN REVIEW
CLM0010159,POL001213,2025-09-22,62258.09,DENIED
CLM0002912,POL001335,2024-06-06,22964.48,CLOSED
CLM0002313,POL003109,2024-08-27,33456.36,IN REVIEW
CLM0008991,POL003542,2026-03-19,859.05,IN REVIEW
CLM0005936,POL002664,,68454.43,DENIED
CLM0002574,POL000478,2026-06-25,40634.87,CLOSED
CLM0004539,POL002412,2025-01-27,22144.73,  DENIED 
CLM0010808,POL001086,2025-10-28,33346.46,DENIED
CLM0002176,POL000132,2024-09-16,46391.16,DENIED
CLM0008869,POL001866,2025-03-23,74845.02,IN REVIEW
CLM0004922,POL004233,2025-12-15,38457.76,DENIED
CLM0000367,POL001548,2025-01-14,4238.56,CLOSED
CLM0010999,POL001631,2025-09-09,34219.96,DENIED
CLM0008864,POL004447,2025-06-03,43544.14,DENIED
CLM0001739,POL001414,2025-01-11,42773.92,DENIED
CLM0000605,POL000285,2025-02-21,48297.36,DENIED
CLM0007997,POL004708,2026-03-05,1122.41,IN REVIEW
CLM0009436,POL004751,2026-04-06,5445.17,IN REVIEW
CLM0011088,POL002754,2025-05-06,68587.05,OPEN
CLM0000667,POL970252,2025-03-03,16355.73,IN REVIEW
CLM0010716,POL002990,2024-12-10,69488.88,DENIED
CLM0004635,POL002699,2025-10-27,59384.0,IN REVIEW
CLM0010115,POL002028,2025-09-28,2318.59,IN REVIEW
CLM0001260,POL002386,2025-08-22,55213.36,CLOSED
CLM0007180,POL002714,2026-07-10,40181.08,IN REVIEW
CLM0011320,POL002576,2026-01-06,9999999.99,OPEN
CLM0000355,POL000710,2025-10-28,21283.25,DENIED
CLM0010218,POL004317,2025-11-05,9544.92,CLOSED
CLM0007844,POL003323,31/12/2025,64311.37,OPEN
CLM0002892,POL004116,2025-10-10,78283.58,IN REVIEW
CLM0010710,POL004004,2024-06-04,31443.71,CLOSED
CLM0006585,POL002313,2024-06-22,57167.19,IN REVIEW
CLM0007772,POL003868,2025-08-16,64291.29,OPEN
CLM0011717,POL000889,2024-12-26,51296.42,DENIED
CLM0008662,POL001510,2025-11-16,69261.81,OPEN
CLM0001644,POL959545,2026-01-28,29351.43,IN REVIEW
CLM0001619,POL003574,2025-12-07,28651.45,IN REVIEW
CLM0008695,POL004790,2025-12-07,55341.41,DENIED
CLM0011824,POL001758,2026-04-20,41262.71,OPEN
CLM0011966,POL003826,2024-09-20,47800.24,DENIED
CLM0011804,POL004585,2025-07-26,68880.43,denied
CLM0007149,POL003394,2024-07-29,58210.16,OPEN
CLM0011201,POL004548,2026-06-02,1756.04,DENIED
CLM0004083,POL002190,2024-10-20,37496.42,OPEN
CLM0010655,POL003998,2024-07-12,23328.06,OPEN
CLM0001295,POL002822,2026-03-11,74808.01,IN REVIEW
CLM0010486,POL004990,2026-04-05,2875.32,OPEN
CLM0008768,POL002425,2026-04-07,439.5,OPEN
CLM0005561,POL002981,2025-03-01,36080.23,DENIED
CLM0008655,POL004002,2024-09-19,15106.85,DENIED
CLM0008188,POL003573,2026-13-45,60760.19,DENIED
CLM0011653,POL000841,2024-07-14,53698.42,OPEN
CLM0004644,POL003381,2026-01-24,60840.67,  DENIED 
CLM0005769,POL004265,2026-04-23,75653.33,DENIED
CLM0004507,POL004433,2026-05-27,75758.22,OPEN
CLM0008944,POL000900,N/A,40131.71,denied
CLM0000430,POL004297,2024-07-15,9671.94,DENIED
CLM0005879,POL004049,2025-03-27,26366.05,DENIED
CLM0010802,POL001812,2026-05-17,9999999.99,DENIED
CLM0011054,POL004654,2026-06-16,31409.22,DENIED
CLM0005454,POL940291,2026-05-03,46248.28,OPEN
CLM0005928,POL001209,2025-04-25,45075.31,denied
CLM0000079,POL001536,2025-04-23,1837.22,CLOSED
CLM0005414,POL001098,2025-03-02,61160.23,CLOSED
CLM0006043,POL002478,2024-07-12,27302.82,DENIED
CLM0011314,POL002544,2025-01-21,27819.1,denied
CLM0005604,POL000682,2026-03-03,34569.3,IN REVIEW
CLM0011953,POL000171,2024-08-06,70609.39,OPEN
CLM0003088,POL000119,2025-01-03,664.46,OPEN
CLM0008081,POL002927,2024-10-17,10095.73,DENIED
CLM0008467,POL001531,2026-06-24,22276.32,OPEN
CLM0008459,POL000138,2025-04-07,60442.58,DENIED
CLM0005452,POL003152,2025-02-19,23176.24,OPEN
CLM0001589,POL003345,2024-06-04,56412.61,OPEN
CLM0005701,POL001555,2024-12-23,68320.21,IN REVIEW
CLM0011415,POL000999,2024-09-01,13029.8,OPEN
CLM0011247,POL000728,N/A,46993.91,DENIED
CLM0009634,POL001840,2025-08-06,49771.46,DENIED
CLM0010630,POL000574,2025-06-12,28906.65,DENIED
CLM0001104,POL004480,2024-11-23,70416.9,DENIED
CLM0006953,POL000160,2026-02-21,14097.83,DENIED
CLM0001838,POL003401,2024-06-29,61729.89,CLOSED
CLM0003910,POL000550,2024-07-02,41690.23,OPEN
CLM0008226,POL003128,2025-12-26,64528.64,OPEN
CLM0010540,POL001439,2026-06-28,67781.17,  OPEN 
CLM0006958,POL001006,2026-03-02,77794.52,IN REVIEW
CLM0010211,POL004649,2025-06-08,70314.1,DENIED
CLM0002450,POL004683,2025-04-23,65494.96,OPEN
CLM0003040,POL000921,2024-12-20,61854.61,DENIED
CLM0011394,POL004093,2025-04-12,22255.59,CLOSED
CLM0000169,POL004556,2024-08-29,15030.99,DENIED
CLM0005126,POL003975,2025-02-08,56636.48,OPEN
CLM0007836,POL003931,2025-03-08,68467.18,  OPEN 
CLM0006346,POL001218,2024-10-25,67863.3,OPEN
CLM0009730,POL001365,2024-09-24,58765.71,OPEN
CLM0011364,POL001694,2026-02-04,46841.07,IN REVIEW
CLM0000686,POL000193,2026-04-17,34987.61,IN REVIEW
CLM0006903,POL948282,2024-11-21,31025.03,IN REVIEW
CLM0008572,POL002795,2025-08-15,54756.88,IN REVIEW
CLM0003517,POL002837,2026-02-03,8280.33,IN REVIEW
CLM0004397,POL001999,2025-03-20,22448.52,CLOSED
CLM0004031,POL002064,2024-09-04,50025.44,OPEN
CLM0006128,POL002049,2025-11-27,70289.72,DENIED
CLM0004988,POL000021,2024-11-06,7398.95,IN REVIEW
CLM0010429,POL001970,2025-08-23,39371.75,CLOSED
CLM0011588,POL003598,2025-05-18,45776.99,IN REVIEW
CLM0003752,POL003231,2025-03-30,32796.65,CLOSED
CLM0002906,POL001718,2024-10-07,41177.46,CLOSED
CLM0007390,POL001270,2026-05-09,68371.8,OPEN
CLM0010725,POL002921,2025-08-04,43996.22,DENIED
CLM0008441,POL003730,2024-12-20,78637.96,DENIED
CLM0004055,POL001165,2025-11-23,42902.28,DENIED
CLM0009195,POL003243,N/A,39383.77,DENIED
CLM0008693,POL001323,2024-10-28,38959.74,DENIED
CLM0010113,POL000693,2026-05-19,11601.02,IN REVIEW
CLM0010466,POL004241,2025-05-07,51642.73,IN REVIEW
CLM0002064,POL001939,2024-06-07,875.29,DENIED
CLM0008702,POL003515,0000-00-00,48350.21,IN REVIEW
CLM0000199,POL003660,2025-06-12,19746.15,  DENIED 
CLM0011338,POL005000,2024-11-10,42040.55,OPEN
CLM0002678,POL003551,2026-03-28,16171.99,DENIED
CLM0001377,POL002146,2024-06-19,41517.04,IN REVIEW
CLM0001476,POL001364,2024-08-24,22254.61,IN REVIEW
CLM0000466,POL949272,2026-02-14,9736.54,CLOSED
CLM0006459,POL001850,2024-11-12,48094.03,DENIED
CLM0006178,POL000025,2026-02-24,6099.01,DENIED
CLM0011422,POL002974,2025-05-12,48086.22,DENIED
CLM0005061,POL002111,2024-11-27,35536.4,CLOSED
CLM0007808,POL004682,2026-04-28,902.22,CLOSED
CLM0000917,POL001592,2025-05-14,10855.71,OPEN
CLM0009298,POL002681,2025-12-28,16443.67,CLOSED
CLM0011316,POL004834,2024-08-04,6509.37,OPEN
CLM0006011,POL002430,2024-10-06,64300.68,CLOSED
CLM0009719,POL003191,2024-06-17,30447.79,CLOSED
CLM0000548,POL000161,2025-01-10,22172.41,OPEN
CLM0008035,POL002205,2024-12-14,35423.47,OPEN
CLM0009624,POL003513,2025-05-14,47130.82,IN REVIEW
CLM0010522,POL000398,2024-08-01,52861.64,CLOSED
CLM0004694,POL002414,2026-01-08,53779.95,IN REVIEW
CLM0003860,POL001395,2025-01-26,59244.92,IN REVIEW
CLM0004572,POL004572,2026-01-21,61417.34,CLOSED
CLM0008669,POL004470,2026-01-05,50708.09,DENIED
CLM0002651,POL004235,2026-05-14,21728.72,CLOSED
CLM0011203,POL003841,2025-06-19,32858.2,DENIED
CLM0011098,POL001281,2025-09-18,74212.92,DENIED
CLM0006398,POL003981,2024-08-16,24806.53,OPEN
CLM0011713,POL002464,2024-09-14,384.92,DENIED
CLM0004592,POL003184,2025-02-18,49589.23,closed
CLM0007466,POL003507,2025-10-17,79340.25,IN REVIEW
CLM0006358,POL003168,2024-11-17,50799.68,CLOSED
CLM0009099,POL001060,2025-04-21,61524.06,denied
CLM0002993,POL004860,2024-06-20,40419.69,DENIED
CLM0010007,POL001794,2025-08-06,51454.89,OPEN
CLM0007105,POL000842,2025-08-18,38347.23,CLOSED
CLM0003843,POL001247,2026-06-16,55749.08,DENIED
CLM0010762,POL001814,2026-05-23,62891.11,DENIED
CLM0009156,POL003300,2026-07-10,6396.82,OPEN
CLM0008410,POL003633,2025-03-22,49632.39,CLOSED
CLM0005795,POL002295,2026-03-01,4707.43,OPEN
CLM0003096,POL000222,2025-02-09,57978.82,DENIED
CLM0006847,POL000442,2024-11-26,34422.12,CLOSED
CLM0000633,POL002315,2026-05-12,77286.17,OPEN
CLM0008093,POL000042,2025-07-23,38337.21,DENIED
CLM0002729,POL001739,2025-01-10,21959.69,IN REVIEW
CLM0004448,POL001114,2026-02-06,30400.4,DENIED
CLM0004790,POL003191,2025-03-12,74940.28,OPEN
CLM0007860,POL002757,2025-12-29,73947.66,IN REVIEW
CLM0002618,POL000607,2024-08-18,51831.86,CLOSED
CLM0006114,POL002672,2026-02-22,74661.62,DENIED
CLM0006305,POL001991,2024-09-02,14116.66,CLOSED
CLM0008994,POL004749,2025-11-24,34801.76,IN REVIEW
CLM0007579,POL002400,2026-01-10,20841.05,OPEN
CLM0006489,POL000100,2024-06-15,67937.23,OPEN
CLM0003823,POL004103,2025-11-05,41171.73,OPEN
CLM0009255,POL001138,2024-11-17,2568.34,DENIED
CLM0009128,POL002233,2025-12-08,53157.82,DENIED
CLM0000218,POL002472,2026-04-03,59705.2,CLOSED
CLM0003175,POL001221,2026-04-21,19999.86,OPEN
CLM0008277,POL003964,2026-03-08,28238.57,DENIED
CLM0009892,POL004748,N/A,16932.72,CLOSED
CLM0006729,POL003265,2025-10-20,40621.13,IN REVIEW
CLM0011078,POL003079,2024-09-20,42958.83,in review
CLM0006630,POL002529,2024-08-27,40155.71,OPEN
CLM0004767,POL003115,2024-08-28,47761.15,OPEN
CLM0004782,POL003332,2025-02-01,69030.57,IN REVIEW
CLM0009649,POL003003,2025-03-21,60414.22,IN REVIEW
CLM0006485,POL001380,2025-12-18,28485.51,DENIED
CLM0010392,POL003293,2025-03-19,74735.54,IN REVIEW
CLM0007164,POL004794,2025-02-27,56063.93,CLOSED
CLM0008724,POL003933,2025-01-22,12308.34,DENIED
CLM0008974,POL003531,2026-01-05,7386.25,IN REVIEW
CLM0004501,POL001611,2025-09-17,78122.82,IN REVIEW
CLM0002659,POL002016,2026-04-01,40979.96,IN REVIEW
CLM0010037,POL001253,2026-03-07,972.48,OPEN
CLM0008525,POL003207,2025-12-06,47879.21,DENIED
CLM0000719,POL002680,2024-06-30,54762.1,CLOSED
CLM0001170,POL002954,2026-02-02,46641.53,OPEN
CLM0002996,POL004684,2025-07-09,50663.06,DENIED
CLM0009191,POL000284,2024-08-24,4361.17,OPEN
CLM0008852,POL003437,2025-07-14,16221.47,  DENIED 
CLM0005150,POL002059,2026-02-10,35037.92,OPEN
CLM0006789,POL001257,2025-05-22,10029.69,OPEN
CLM0007943,POL003369,2025-05-17,65079.52,DENIED
CLM0002824,POL000388,2024-08-24,35959.9,IN REVIEW
CLM0002489,POL004111,2025-07-18,41886.18,OPEN
CLM0007833,POL003011,2024-07-29,28109.58,CLOSED
CLM0011675,POL000457,2025-05-09,14847.09,OPEN
CLM0006385,POL003133,2025-11-13,9999999.99,OPEN
CLM0008909,POL001079,2026-02-25,17067.92,IN REVIEW
CLM0006404,POL000017,2026-01-26,44964.27,CLOSED
CLM0001124,POL001788,2025-10-26,48321.02,OPEN
CLM0010456,POL002980,2025-02-18,23830.06,IN REVIEW
CLM0002866,POL003272,2025-05-18,40034.78,IN REVIEW
CLM0007655,POL004342,2024-12-09,52921.55,IN REVIEW
CLM0001955,POL002878,2024-06-29,25790.75,  CLOSED 
CLM0000773,POL004867,2024-09-22,65814.35,OPEN
CLM0000663,POL002810,2026-01-16,57135.18,CLOSED
CLM0000395,POL000670,2025-09-22,51791.17,OPEN
CLM0006905,POL003722,2024-07-21,48963.29,DENIED
CLM0005339,POL000956,2025-12-01,59539.48,CLOSED
CLM0002554,POL002524,2026-01-19,31363.33,DENIED
CLM0009218,POL000096,2026-04-21,876.6,IN REVIEW
CLM0000898,POL003840,2026-02-24,0,CLOSED
CLM0003468,POL001064,2026-01-09,45969.13,OPEN
CLM0004292,POL002525,2025-08-28,74340.79,OPEN
CLM0008748,POL005000,2024-08-23,70282.18,OPEN
CLM0004705,POL001821,2025-01-16,28061.34,CLOSED
CLM0004914,POL949177,2026-04-20,79470.86,IN REVIEW
CLM0002389,POL001215,2026-06-15,27690.47,CLOSED
CLM0011915,POL001328,2025-07-20,49320.06,CLOSED
CLM0008838,POL001507,2025-08-04,77474.67,DENIED
CLM0004740,POL004775,2026-01-10,31710.62,OPEN
CLM0003209,POL003358,2025-08-11,41238.68,DENIED
CLM0003651,POL004013,2024-07-25,65141.5,CLOSED
CLM0011141,POL002673,2026-05-20,8915.69,denied
CLM0009949,POL002443,2024-06-14,64931.55,DENIED
CLM0010735,POL003080,2026-03-08,46149.07,IN REVIEW
CLM0007188,POL002388,2024-10-17,48591.48,CLOSED
CLM0005639,POL002120,2025-03-10,13265.36,DENIED
CLM0007709,POL002834,2026-07-14,51546.32,DENIED
CLM0007993,POL001264,2025-02-22,74469.9,IN REVIEW
CLM0003924,POL002745,2024-11-17,25743.74,IN REVIEW
CLM0011410,POL003825,2024-08-27,29519.54,DENIED
CLM0002956,POL004088,2024-12-19,65272.28,IN REVIEW
CLM0008428,POL004445,2025-02-11,68877.05,CLOSED
CLM0001934,POL004284,2025-02-07,23408.1,open
CLM0002473,POL004434,2025-11-16,53566.41,OPEN
CLM0011057,POL000615,2025-12-08,58278.46,IN REVIEW
CLM0009024,POL001051,2024-07-19,35132.99,  CLOSED 
CLM0006075,POL001207,2026-01-12,35262.22,OPEN
CLM0011765,POL001512,2026-05-11,55893.93,open
CLM0002806,POL001753,2024-09-11,32208.96,OPEN
CLM0002515,POL002251,2025-04-29,25417.4,in review
CLM0011501,POL002038,2025-02-13,10590.09,CLOSED
CLM0002742,POL000697,2025-02-07,79114.66,OPEN
CLM0008365,POL004875,2025-10-30,3440.38,DENIED
CLM0003820,POL004615,2026-05-14,41544.63,CLOSED
CLM0002928,POL003062,2026-05-05,68882.8,IN REVIEW
CLM0003330,POL001599,2025-12-12,28932.38,OPEN
CLM0007621,POL003430,2025-06-28,9878.5,CLOSED
CLM0004912,POL004629,2025-01-19,29762.64,OPEN
CLM0004819,POL002524,2024-07-26,52013.94,DENIED
CLM0006260,POL003488,2025-07-03,22605.16,OPEN
