policy_id,broker_id,product,start_date,end_date,premium,status,extract_date
POL003064,BRK0036,Cyber,2025-01-31,2026-01-31,13028.83,RENEWED,2026-08-15
POL001455,BRK0003,Commercial Auto,2024-01-14,2025-01-13,19887.91,ACTIVE,2026-08-15
POL000923,BRK0044,Marine,2025-12-08,2026-12-08,5174.65,ACTIVE,2026-08-15
POL001386,BRK0013,General Liability,2024-12-26,2025-12-26,14921.13,LAPSED,2026-08-15
POL001577,BRK0033,Commercial Auto,2024-12-03,2025-12-03,13674.36,ACTIVE,2026-08-15
POL000846,BRK0028,Property,2025-05-18,2026-05-18,14436.95,RENEWED,2026-08-15
POL000220,BRK0035,General Liability,2025-04-15,2026-04-15,17178.27,CANCELLED,2026-08-15
POL003451,BRK0012,Property,2025-09-06,2026-09-06,3415.6,CANCELLED,2026-08-15
POL003901,BRK0012,Property,2026-01-15,2027-01-15,20623.36,RENEWED,2026-08-15
POL004257,BRK0013,Marine,2026-02-18,2027-02-18,1899.8,RENEWED,2026-08-15
POL003684,BRK0009,commercial auto,2025-09-26,2026-09-26,11928.45,ACTIVE,2026-08-15
POL001450,BRK0032,Property,2024-10-01,2025-10-01,10540.38,LAPSED,2026-08-15
POL004689,BRK0012,Cyber,2024-06-07,2025-06-07,5407.74,LAPSED,2026-08-15
POL001217,BRK0010,Property,2025-09-11,2026-09-11,12923.37,CANCELLED,2026-08-15
POL000378,BRK0013,Cyber,2025-03-05,2026-03-05,966.62,CANCELLED,2026-08-15
POL002466,BRK0047,Marine,2025-08-13,2026-08-13,13904.48,CANCELLED,2026-08-15
POL001772,BRK0030,Marine,2025-04-19,2026-04-19,23766.04,LAPSED,2026-08-15
POL000315,BRK0010,Cyber,2025-12-11,2026-12-11,10864.45,RENEWED,2026-08-15
POL003325,BRK0023,Marine,2025-08-27,2026-08-27,2466.83,ACTIVE,2026-08-15
POL000912,BRK0013,Marine,2025-06-08,2026-06-08,15208.35,ACTIVE,2026-08-15
POL004204,BRK0042,Commercial Auto,2025-12-16,2026-12-16,23192.83,RENEWED,2026-08-15
POL002025,BRK0001,Commercial Auto,2026-02-22,2027-02-22,18215.71,ACTIVE,2026-08-15
POL001142,BRK0038,Cyber,2025-06-15,2026-06-15,18948.21,ACTIVE,2026-08-15
POL002755,BRK0033,  Commercial Auto ,2025-04-21,2026-04-21,5339.69,LAPSED,2026-08-15
POL002884,BRK0006,Marine,2025-04-19,2026-04-19,20647.78,CANCELLED,2026-08-15
POL003095,BRK0014,Marine,2024-03-15,2025-03-15,14052.57,RENEWED,2026-08-15
POL003346,BRK0018,Marine,2025-06-28,2026-13-45,5328.31,LAPSED,2026-08-15
POL003907,BRK0024,Cyber,2026-03-22,2027-03-22,19266.3,ACTIVE,2026-08-15
POL001379,BRK0027,General Liability,2024-12-12,2025-12-12,5913.22,RENEWED,2026-08-15
POL001612,BRK0010,General Liability,2025-03-13,2026-03-13,13542.92,LAPSED,2026-08-15
POL003284,BRK0007,Cyber,2025-04-25,2026-04-25,23399.55,RENEWED,2026-08-15
POL003646,BRK0037,general liability,2024-02-28,2025-02-27,617.91,ACTIVE,2026-08-15
POL003477,BRK0025,Property,2025-11-18,,1032.52,ACTIVE,2026-08-15
POL001153,BRK0008,Cyber,2024-10-03,2025-10-03,16184.35,CANCELLED,2026-08-15
POL001336,BRK0020,  Property ,2024-10-09,2025-10-09,3512.55,RENEWED,2026-08-15
POL000655,BRK0021,Marine,2025-12-05,2026-12-05,15394.28,RENEWED,2026-08-15
POL002359,BRK0041,Commercial Auto,2024-06-21,2025-06-21,8220.61,CANCELLED,2026-08-15
POL000625,BRK0042,  General Liability ,2025-09-01,2026-09-01,25542.84,CANCELLED,2026-08-15
POL003539,BRK0012,general liability,2026-03-21,2027-03-21,6801.31,CANCELLED,2026-08-15
POL000656,BRK0021,Marine,2026-01-07,2027-01-07,13368.15,ACTIVE,2026-08-15
POL001436,BRK0028,Marine,2025-03-31,2026-03-31,18425.03,ACTIVE,2026-08-15
POL002771,BRK0043,Cyber,2026-02-19,2027-02-19,4260.95,CANCELLED,2026-08-15
POL000715,BRK0019,Property,2024-06-06,2026-13-45,16619.2,LAPSED,2026-08-15
POL003821,BRK0020,Marine,2025-06-27,2026-06-27,17321.66,RENEWED,2026-08-15
POL002961,BRK0016,Cyber,2026-01-16,2027-01-16,9993.41,RENEWED,2026-08-15
POL002282,BRK0046,Marine,2025-05-07,2026-05-07,4735.78,CANCELLED,2026-08-15
POL001208,BRK0010,Commercial Auto,2024-03-12,2025-03-12,10361.36,LAPSED,2026-08-15
POL002759,BRK0048,Property,2025-12-14,2026-12-14,10461.02,CANCELLED,2026-08-15
POL001862,BRK0031,Cyber,2024-11-11,2025-11-11,16962.72,CANCELLED,2026-08-15
POL004907,BRK0031,Cyber,2024-03-20,2025-03-20,10446.8,RENEWED,2026-08-15
POL001572,BRK0033,Cyber,2026-01-08,2027-01-08,8418.04,RENEWED,2026-08-15
POL000152,BRK0034,Cyber,2025-06-20,2026-06-20,10514.85,CANCELLED,2026-08-15
POL001487,BRK0040,Cyber,2024-08-06,2025-08-06,9780.08,RENEWED,2026-08-15
POL000101,BRK0043,Marine,2024-01-23,2025-01-22,19541.05,ACTIVE,2026-08-15
POL001805,BRK0036,General Liability,2024-09-29,2025-09-29,16727.17,ACTIVE,2026-08-15
POL004370,BRK0003,General Liability,2024-02-14,2025-02-13,9064.51,CANCELLED,2026-08-15
POL004296,BRK0033,Commercial Auto,2024-07-08,2025-07-08,14074.99,LAPSED,2026-08-15
POL001560,BRK0012,Marine,2026-03-26,2027-03-26,8615.85,LAPSED,2026-08-15
POL004141,BRK0029,Property,2026-02-04,2027-02-04,9910.68,RENEWED,2026-08-15
POL000216,BRK0031,Property,2025-08-20,2026-08-20,9077.49,LAPSED,2026-08-15
POL000355,BRK0048,CYBER,2024-08-21,2025-08-21,9883.0,LAPSED,2026-08-15
POL004562,BRK0045,General Liability,2025-09-11,2026-09-11,12923.31,ACTIVE,2026-08-15
POL003091,BRK0047,Cyber,2025-08-11,2026-08-11,22321.95,RENEWED,2026-08-15
POL004252,BRK0019,Property,2024-11-11,2025-11-11,15652.63,ACTIVE,2026-08-15
POL000843,BRK0019,Marine,2024-07-25,2025-07-25,21561.97,ACTIVE,2026-08-15
POL003566,BRK0041,Property,2025-10-29,2026-10-29,7953.58,CANCELLED,2026-08-15
POL003048,BRK0006,Cyber,2025-01-15,2026-01-15,13751.62,LAPSED,2026-08-15
POL000129,BRK0039,General Liability,2024-10-21,2025-10-21,16590.04,LAPSED,2026-08-15
POL003827,BRK0027,General Liability,2024-07-13,2025-07-13,6349.03,LAPSED,2026-08-15
POL004289,BRK0013,Marine,2024-05-10,2025-05-10,13262.47,CANCELLED,2026-08-15
POL002719,BRK0037,MARINE,2024-05-10,2025-05-10,6988.02,LAPSED,2026-08-15
POL002441,BRK0030,Property,2024-11-23,2025-11-23,24207.66,ACTIVE,2026-08-15
POL000571,BRK0032,General Liability,2026-03-15,2027-03-15,2924.88,LAPSED,2026-08-15
POL000383,BRK0025,General Liability,2025-08-12,2026-08-12,6295.5,CANCELLED,2026-08-15
POL000464,BRK0011,Cyber,2025-10-20,2026-10-20,2334.2,RENEWED,2026-08-15
POL003381,BRK0034,Property,2026-01-30,2027-01-30,5945.61,RENEWED,2026-08-15
POL001353,BRK0041,General Liability,2024-11-04,2025-11-04,15779.77,LAPSED,2026-08-15
POL004999,BRK0011,General Liability,2025-10-26,2026-10-26,22040.05,ACTIVE,2026-08-15
POL003982,BRK0035,Property,2025-05-18,2026-05-18,1587.41,CANCELLED,2026-08-15
POL001944,BRK0001,General Liability,2026-02-28,2027-02-28,567.06,RENEWED,2026-08-15
POL003496,BRK0030,Commercial Auto,2024-09-23,2025-09-23,1968.29,LAPSED,2026-08-15
POL004024,BRK0043,Property,2026-01-05,2027-01-05,2474.99,ACTIVE,2026-08-15
POL000794,BRK0037,Property,2024-11-07,2025-11-07,6056.16,CANCELLED,2026-08-15
POL004271,BRK0015,Cyber,2024-11-18,2025-11-18,20215.87,CANCELLED,2026-08-15
POL000787,BRK0024,General Liability,2024-03-05,2025-03-05,12019.01,CANCELLED,2026-08-15
POL004645,BRK0046,Property,2025-03-07,2026-03-07,23428.54,CANCELLED,2026-08-15
POL002196,BRK0019,Property,2026-02-21,2027-02-21,17234.52,LAPSED,2026-08-15
POL000319,BRK0049,Property,2026-03-25,2027-03-25,4621.12,RENEWED,2026-08-15
POL003298,BRK0009,Marine,2025-12-10,2026-12-10,8104.26,CANCELLED,2026-08-15
POL002426,BRK0040,General Liability,2026-05-08,2027-05-08,10277.97,LAPSED,2026-08-15
POL000713,BRK0028,Cyber,2024-08-28,2025-08-28,9848.34,LAPSED,2026-08-15
POL004389,BRK0050,Commercial Auto,2026-05-26,2027-05-26,19586.92,ACTIVE,2026-08-15
POL000723,BRK0023,General Liability,2025-03-07,2026-03-07,18860.92,CANCELLED,2026-08-15
POL003793,BRK0022,General Liability,2025-10-21,2026-10-21,10206.04,RENEWED,2026-08-15
POL000195,BRK0008,Cyber,2026-05-01,2027-05-01,17878.64,CANCELLED,2026-08-15
POL003527,BRK0010,Commercial Auto,2024-12-15,2025-12-15,25525.93,LAPSED,2026-08-15
POL004994,BRK0033,Cyber,2025-12-02,2026-12-02,18113.27,ACTIVE,2026-08-15
POL001591,BRK0026,Property,2026-02-23,2027-02-23,25529.17,ACTIVE,2026-08-15
POL003547,BRK0034,Cyber,2026-05-27,2027-05-27,13747.01,CANCELLED,2026-08-15
POL004144,BRK0013,Marine,2025-09-05,2026-09-05,19393.51,CANCELLED,2026-08-15
POL004279,BRK0028,Commercial Auto,2026-06-03,2027-06-03,22634.01,LAPSED,2026-08-15
POL001500,BRK0044,Property,2024-11-11,2025-11-11,9793.11,CANCELLED,2026-08-15
POL003727,BRK0016,Property,2024-02-26,2025-02-25,1680.84,LAPSED,2026-08-15
POL003285,BRK0025,General Liability,2024-04-20,2025-04-20,10364.58,RENEWED,2026-08-15
POL004873,BRK0009,Cyber,2026-05-27,2027-05-27,7764.31,CANCELLED,2026-08-15
POL002240,BRK0013,Marine,2026-05-12,2027-05-12,19232.93,ACTIVE,2026-08-15
POL004223,BRK0015,Property,2024-08-20,2025-08-20,4533.38,RENEWED,2026-08-15
POL003052,BRK0011,Property,2024-06-04,2025-06-04,17856.52,RENEWED,2026-08-15
POL000374,BRK0009,Commercial Auto,2026-04-08,2027-04-08,1546.06,RENEWED,2026-08-15
POL003253,BRK0004,Cyber,2024-01-28,2025-01-27,20519.12,LAPSED,2026-08-15
POL004408,BRK0026,Property,2025-12-07,2026-12-07,16874.02,RENEWED,2026-08-15
POL002617,BRK0038,Marine,2024-06-15,2025-06-15,5642.55,RENEWED,2026-08-15
POL003980,BRK0035,Marine,2024-03-10,2025-03-10,21869.02,CANCELLED,2026-08-15
POL004948,BRK0011,Cyber,2024-06-04,2025-06-04,640.95,RENEWED,2026-08-15
POL003269,BRK0013,Property,2025-11-10,2026-11-10,8360.77,ACTIVE,2026-08-15
POL003513,BRK0011,Commercial Auto,2025-10-15,2026-10-15,15754.14,ACTIVE,2026-08-15
POL001107,BRK0043,Marine,2025-01-04,2026-01-04,8591.25,ACTIVE,2026-08-15
POL004855,BRK0048,Property,N/A,2025-08-10,13332.14,RENEWED,2026-08-15
POL000970,BRK0002,Cyber,2025-12-25,2026-12-25,18566.2,LAPSED,2026-08-15
POL002634,BRK0041,General Liability,2024-04-01,2025-04-01,18186.85,ACTIVE,2026-08-15
POL004215,BRK0031,property,2025-06-07,2026-06-07,9802.43,RENEWED,2026-08-15
POL001945,BRK0033,Property,2026-03-01,2027-03-01,18545.36,CANCELLED,2026-08-15
POL004038,BRK0024,marine,2025-08-29,2026-08-29,12131.36,RENEWED,2026-08-15
POL003815,BRK0046,Property,2025-09-05,2026-09-05,24563.63,RENEWED,2026-08-15
POL003190,BRK0040,General Liability,2024-03-20,2025-03-20,19143.29,ACTIVE,2026-08-15
POL002399,BRK0001,Property,2025-12-18,2026-12-18,16034.07,ACTIVE,2026-08-15
POL004460,BRK0043,Marine,2024-09-10,2025-09-10,23815.33,RENEWED,2026-08-15
POL002558,BRK0046,Commercial Auto,2025-07-17,2026-07-17,10739.28,LAPSED,2026-08-15
POL003863,BRK0001,Cyber,2025-06-12,2026-06-12,8287.35,ACTIVE,2026-08-15
POL004777,BRK0038,Commercial Auto,2024-12-24,2025-12-24,4014.33,LAPSED,2026-08-15
POL003367,BRK0015,Cyber,2024-10-14,2025-10-14,12801.0,ACTIVE,2026-08-15
POL003162,BRK0032,Commercial Auto,2026-03-20,2027-03-20,14782.69,CANCELLED,2026-08-15
POL001767,BRK0001,General Liability,2025-06-27,2026-06-27,12601.11,ACTIVE,2026-08-15
POL000159,BRK0050,Cyber,2026-06-16,2027-06-16,20867.95,LAPSED,2026-08-15
POL000276,BRK0030,Cyber,2025-02-19,2026-02-19,20787.52,ACTIVE,2026-08-15
POL004310,BRK0038,Cyber,2024-07-28,2025-07-28,8572.95,CANCELLED,2026-08-15
POL000755,BRK0041,Commercial Auto,2024-06-25,2025-06-25,15475.03,ACTIVE,2026-08-15
POL003014,BRK0013,Cyber,2024-05-20,2025-05-20,12693.84,LAPSED,2026-08-15
POL003862,BRK0042,Commercial Auto,2026-01-16,2027-01-16,10615.42,LAPSED,2026-08-15
POL002782,BRK0004,Marine,2025-09-13,2026-09-13,13166.81,RENEWED,2026-08-15
POL001128,BRK0032,Marine,2026-05-27,2027-05-27,4400.23,ACTIVE,2026-08-15
POL003187,BRK0028,General Liability,2026-03-21,2027-03-21,23934.31,ACTIVE,2026-08-15
POL000798,BRK0046,Commercial Auto,2025-07-29,2026-07-29,11486.51,LAPSED,2026-08-15
POL001821,BRK0045,Marine,2025-07-26,2026-07-26,7519.67,ACTIVE,2026-08-15
POL001036,BRK0018,Property,2026-03-15,2027-03-15,6641.41,RENEWED,2026-08-15
POL000960,BRK0017,Cyber,2026-06-11,2027-06-11,23310.37,RENEWED,2026-08-15
POL000485,BRK0042,Cyber,2026-01-30,2027-01-30,17555.15,ACTIVE,2026-08-15
POL003194,BRK0036,Cyber,2025-04-20,2026-04-20,20685.73,RENEWED,2026-08-15
POL003585,BRK0020,Property,2025-10-15,2026-10-15,12752.82,LAPSED,2026-08-15
POL003824,BRK0047,MARINE,2024-11-20,2025-11-20,24787.22,LAPSED,2026-08-15
POL001180,BRK0018,Commercial Auto,2024-09-12,2025-09-12,20604.93,LAPSED,2026-08-15
POL004545,BRK0012,Property,2024-02-02,2025-02-01,6134.75,CANCELLED,2026-08-15
POL002432,BRK0035,Commercial Auto,2024-01-31,2025-01-30,4591.8,ACTIVE,2026-08-15
POL002262,BRK0007,Property,2025-06-13,2026-06-13,15851.46,CANCELLED,2026-08-15
POL003051,BRK0010,Property,2026-01-12,2027-01-12,23673.08,ACTIVE,2026-08-15
POL000432,BRK0035,Marine,2025-12-03,2026-12-03,21212.77,LAPSED,2026-08-15
POL000396,BRK0035,Marine,2024-12-25,2025-12-25,16448.75,LAPSED,2026-08-15
POL000874,BRK0048,Commercial Auto,2026-05-11,2027-05-11,13152.69,LAPSED,2026-08-15
POL000462,BRK0022,Cyber,2025-11-16,2026-11-16,16711.97,LAPSED,2026-08-15
POL002936,BRK0031,Property,2025-06-12,2026-06-12,5004.29,CANCELLED,2026-08-15
POL003324,BRK0025,General Liability,2026-03-10,2027-03-10,23858.24,LAPSED,2026-08-15
POL003492,BRK0003,Commercial Auto,2026-03-18,2027-03-18,10521.51,RENEWED,2026-08-15
POL000875,BRK0045,General Liability,2025-10-16,2026-10-16,6291.36,RENEWED,2026-08-15
POL002924,BRK0037,Marine,2025-06-12,2026-06-12,12016.89,ACTIVE,2026-08-15
POL004039,BRK0004,Marine,2024-12-19,2025-12-19,17833.41,RENEWED,2026-08-15
POL003798,BRK0031,General Liability,2025-10-31,2026-10-31,5448.73,ACTIVE,2026-08-15
POL000738,BRK0041,Commercial Auto,2025-09-05,2026-09-05,3682.73,LAPSED,2026-08-15
POL000699,BRK0020,Marine,2025-04-11,2026-04-11,22444.67,CANCELLED,2026-08-15
POL004906,BRK0023,General Liability,2024-05-05,2025-05-05,5969.94,ACTIVE,2026-08-15
POL001175,BRK0048,General Liability,2025-03-07,2026-03-07,12242.73,CANCELLED,2026-08-15
POL002914,BRK0032,Property,2025-08-03,2026-08-03,15318.39,RENEWED,2026-08-15
POL000632,BRK0050,Marine,2024-09-29,2025-09-29,16070.92,ACTIVE,2026-08-15
POL003145,BRK0045,General Liability,2025-02-01,2026-02-01,4885.78,CANCELLED,2026-08-15
POL003610,BRK0031,Cyber,2024-11-17,2025-11-17,23792.0,CANCELLED,2026-08-15
POL000306,BRK0020,General Liability,2024-12-22,2025-12-22,12165.98,RENEWED,2026-08-15
POL001446,BRK0016,Marine,2024-11-29,2025-11-29,3281.64,RENEWED,2026-08-15
POL002949,BRK0029,Cyber,2025-11-06,2026-11-06,15397.97,CANCELLED,2026-08-15
POL004618,BRK0033,Marine,2026-05-03,2027-05-03,13710.74,RENEWED,2026-08-15
POL002302,BRK0045,cyber,2026-02-21,2027-02-21,21019.01,ACTIVE,2026-08-15
POL004711,BRK0016,Marine,2024-07-18,2025-07-18,7631.68,ACTIVE,2026-08-15
POL003857,BRK0008,Marine,2025-08-11,2026-08-11,1238.33,ACTIVE,2026-08-15
POL001468,BRK0042,Property,2024-11-16,2025-11-16,21537.0,ACTIVE,2026-08-15
POL004742,BRK0017,Commercial Auto,2024-06-16,2025-06-16,16050.64,ACTIVE,2026-08-15
POL000914,BRK0044,Property,2025-04-19,2026-04-19,13418.33,ACTIVE,2026-08-15
POL002485,BRK0026,General Liability,2025-09-18,2026-09-18,7814.16,CANCELLED,2026-08-15
POL001201,BRK0046,Cyber,2024-03-26,2025-03-26,7724.94,ACTIVE,2026-08-15
POL000409,BRK0049,Marine,2024-05-03,2025-05-03,20307.29,LAPSED,2026-08-15
POL000640,BRK0019,Marine,2024-01-20,2025-01-19,2940.29,CANCELLED,2026-08-15
POL003537,BRK0046,Commercial Auto,2024-07-09,2025-07-09,20169.62,ACTIVE,2026-08-15
POL004062,BRK0048,Marine,2024-06-28,2025-06-28,6759.46,LAPSED,2026-08-15
POL002997,BRK0028,Cyber,2024-11-27,2025-11-27,24005.26,ACTIVE,2026-08-15
POL001369,BRK0041,Commercial Auto,2025-09-13,2026-09-13,9751.91,LAPSED,2026-08-15
POL000685,BRK0039,Commercial Auto,2024-07-10,2025-07-10,8205.24,ACTIVE,2026-08-15
POL001109,BRK0049,Property,2025-12-17,2026-12-17,12142.39,RENEWED,2026-08-15
POL000974,BRK0002,General Liability,2025-05-18,2026-05-18,8275.87,CANCELLED,2026-08-15
POL003981,BRK0013,Commercial Auto,2025-03-04,2026-03-04,5637.82,ACTIVE,2026-08-15
POL000233,BRK0008,General Liability,2026-04-08,2027-04-08,5061.88,CANCELLED,2026-08-15
POL001959,BRK0043,Cyber,2025-05-07,2026-05-07,9154.38,RENEWED,2026-08-15
POL004119,BRK0024,Marine,2024-05-10,2026-13-45,5868.45,ACTIVE,2026-08-15
POL003934,BRK0042,Marine,2025-12-25,N/A,21709.32,ACTIVE,2026-08-15
POL002085,BRK0037,Cyber,2025-12-12,2026-12-12,19709.86,RENEWED,2026-08-15
POL002505,BRK0042,Commercial Auto,2024-06-05,2025-06-05,7508.14,RENEWED,2026-08-15
POL001399,BRK0047,Commercial Auto,2026-03-12,2027-03-12,23345.58,CANCELLED,2026-08-15
POL004416,BRK0024,Cyber,2024-07-12,2025-07-12,18309.99,CANCELLED,2026-08-15
POL000032,BRK0050,Commercial Auto,2026-02-07,2027-02-07,17549.84,RENEWED,2026-08-15
POL001863,BRK0022,Commercial Auto,2025-04-25,2026-04-25,15600.98,ACTIVE,2026-08-15
POL002404,BRK0050,Commercial Auto,2024-05-15,2025-05-15,2696.64,ACTIVE,2026-08-15
POL001096,BRK0013,Marine,2025-06-14,2026-06-14,12762.17,RENEWED,2026-08-15
POL001815,BRK0030,Property,2024-09-26,2025-09-26,19922.68,RENEWED,2026-08-15
POL001579,BRK0045,Marine,2024-08-21,2025-08-21,7298.18,LAPSED,2026-08-15
POL004997,BRK0010,Marine,2024-04-23,2025-04-23,20881.92,LAPSED,2026-08-15
POL000915,BRK0030,marine,2024-10-24,2025-10-24,17265.69,CANCELLED,2026-08-15
POL001843,BRK0034,Marine,2025-12-15,2026-12-15,1475.5,CANCELLED,2026-08-15
POL003765,BRK0027,Marine,2024-10-04,2025-10-04,9301.04,RENEWED,2026-08-15
POL000664,BRK0036,MARINE,2025-01-22,2026-01-22,16658.49,LAPSED,2026-08-15
POL000201,BRK0029,Marine,2024-06-10,2025-06-10,9179.19,CANCELLED,2026-08-15
POL000262,BRK0005,Property,2026-06-13,2027-06-13,5816.9,LAPSED,2026-08-15
POL004781,BRK0024,Commercial Auto,2024-05-24,2025-05-24,15638.22,RENEWED,2026-08-15
POL002270,BRK0001,  Commercial Auto ,2025-05-12,2026-05-12,3829.23,CANCELLED,2026-08-15
POL001216,BRK0005,Cyber,2024-12-31,2025-12-31,2577.71,ACTIVE,2026-08-15
POL002385,BRK0016,Marine,2026-05-13,2027-05-13,22176.24,LAPSED,2026-08-15
POL001518,BRK0030,Property,2026-05-01,2027-05-01,19194.59,LAPSED,2026-08-15
POL001768,BRK0049,  Marine ,2025-09-26,2026-09-26,17025.28,CANCELLED,2026-08-15
POL004731,BRK0005,Commercial Auto,2026-03-09,2027-03-09,8333.36,CANCELLED,2026-08-15
POL004972,BRK0032,Property,2025-04-22,2026-04-22,6939.88,CANCELLED,2026-08-15
POL000104,BRK0007,Commercial Auto,2025-10-05,2026-10-05,18442.81,ACTIVE,2026-08-15
POL001046,BRK0035,Marine,2024-03-06,2025-03-06,11562.62,CANCELLED,2026-08-15
POL003644,BRK0038,Commercial Auto,2025-08-02,2026-08-02,15271.0,ACTIVE,2026-08-15
POL000810,BRK0001,Marine,2024-03-31,2025-03-31,11821.94,LAPSED,2026-08-15
POL003718,BRK0020,Marine,2025-03-18,2026-03-18,7877.1,RENEWED,2026-08-15
POL002325,BRK0001,General Liability,2025-01-24,31/12/2025,9529.32,LAPSED,2026-08-15
POL001537,BRK0017,Commercial Auto,2026-02-03,2027-02-03,5209.16,ACTIVE,2026-08-15
POL001602,BRK0035,General Liability,2025-08-09,2026-08-09,3941.46,ACTIVE,2026-08-15
POL002529,BRK0010,Commercial Auto,2024-06-02,2025-06-02,20367.27,RENEWED,2026-08-15
POL001541,BRK0009,General Liability,2025-11-03,2026-11-03,8294.91,LAPSED,2026-08-15
POL002781,BRK0045,Property,2025-03-03,2026-03-03,11065.32,RENEWED,2026-08-15
POL002615,BRK0033,Commercial Auto,2025-05-09,2026-05-09,10908.97,RENEWED,2026-08-15
POL001643,BRK0029,Marine,2024-11-10,2025-11-10,24306.15,LAPSED,2026-08-15
POL001555,BRK0015,Property,2025-09-25,2026-09-25,14479.33,RENEWED,2026-08-15
POL002091,BRK0049,  Property ,2025-05-04,2026-05-04,10071.49,RENEWED,2026-08-15
POL003373,BRK0042,Property,2025-12-03,2026-12-03,20478.88,LAPSED,2026-08-15
POL000017,BRK0011,Property,2024-08-30,2025-08-30,8638.54,RENEWED,2026-08-15
POL001106,BRK0022,Cyber,2026-02-14,2027-02-14,24986.41,LAPSED,2026-08-15
POL004355,BRK0046,Cyber,2025-05-12,2026-05-12,20706.17,ACTIVE,2026-08-15
POL004492,BRK0020,Marine,2024-12-27,2025-12-27,3906.19,ACTIVE,2026-08-15
POL004071,BRK0049,Commercial Auto,2026-05-26,2027-05-26,13162.52,ACTIVE,2026-08-15
POL000984,BRK0018,Cyber,2025-05-08,2026-05-08,21139.75,LAPSED,2026-08-15
POL001486,BRK0023,property,2025-10-29,2026-10-29,8976.79,RENEWED,2026-08-15
POL002215,BRK0029,Commercial Auto,2025-02-22,2026-02-22,2452.84,ACTIVE,2026-08-15
POL000817,BRK0004,General Liability,2024-06-16,2025-06-16,1693.52,CANCELLED,2026-08-15
POL004646,BRK0028,Cyber,2024-05-20,2025-05-20,14951.44,LAPSED,2026-08-15
POL000765,BRK0008,Property,2024-07-17,2025-07-17,4819.93,ACTIVE,2026-08-15
POL004157,BRK0048,Commercial Auto,2025-11-03,2026-11-03,8781.72,LAPSED,2026-08-15
POL002840,BRK0038,General Liability,2024-07-12,2025-07-12,23671.22,LAPSED,2026-08-15
POL000500,BRK0035,Marine,2024-07-29,2025-07-29,4266.99,RENEWED,2026-08-15
POL000820,BRK0035,Cyber,2024-04-08,2025-04-08,7394.74,RENEWED,2026-08-15
POL003028,BRK0010,Property,2024-01-06,2025-01-05,10932.11,LAPSED,2026-08-15
POL002304,BRK0017,Property,2025-12-28,2026-12-28,16393.09,RENEWED,2026-08-15
POL000718,BRK0032,Property,2025-08-14,2026-08-14,14620.63,ACTIVE,2026-08-15
POL001304,BRK0042,COMMERCIAL AUTO,2024-12-11,2025-12-11,7874.46,CANCELLED,2026-08-15
POL001855,BRK0043,Property,2024-05-29,2025-05-29,12203.37,ACTIVE,2026-08-15
POL003401,BRK0025,Commercial Auto,2025-11-14,2026-11-14,4809.76,RENEWED,2026-08-15
POL001469,BRK0028,Commercial Auto,2024-04-17,2025-04-17,18829.64,LAPSED,2026-08-15
POL002920,BRK0016,Commercial Auto,2025-09-14,2026-09-14,24413.18,ACTIVE,2026-08-15
POL002996,BRK0006,General Liability,2026-06-01,2027-06-01,10030.6,RENEWED,2026-08-15
POL003769,BRK0034,Property,2024-04-14,2025-04-14,8751.95,RENEWED,2026-08-15
POL001550,BRK0011,Marine,2026-06-04,2027-06-04,22561.24,CANCELLED,2026-08-15
POL002798,BRK0038,Property,2024-10-25,2025-10-25,6718.23,CANCELLED,2026-08-15
POL000006,BRK0039,Commercial Auto,2025-08-15,2026-08-15,13308.18,CANCELLED,2026-08-15
POL000795,BRK0050,Commercial Auto,2024-10-22,2025-10-22,15656.44,LAPSED,2026-08-15
POL001305,BRK0023,marine,2026-02-10,2027-02-10,7811.87,RENEWED,2026-08-15
POL003055,BRK0013,Cyber,2024-11-17,2025-11-17,13843.83,ACTIVE,2026-08-15
POL001853,BRK0034,General Liability,N/A,2025-04-25,6470.07,RENEWED,2026-08-15
POL001719,BRK0036,Marine,2024-03-29,2025-03-29,12231.08,ACTIVE,2026-08-15
POL003736,BRK0027,property,2024-10-11,2025-10-11,21211.71,ACTIVE,2026-08-15
POL004011,BRK0021,Marine,2024-03-13,2025-03-13,11835.66,CANCELLED,2026-08-15
POL001923,BRK0037,General Liability,2025-03-05,2026-03-05,23738.04,ACTIVE,2026-08-15
POL001321,BRK0026,Property,2024-07-12,2025-07-12,11426.24,ACTIVE,2026-08-15
POL001936,BRK0016,Marine,2024-08-03,2025-08-03,14898.24,ACTIVE,2026-08-15
POL003520,BRK0004,Cyber,2026-02-20,2027-02-20,8862.7,ACTIVE,2026-08-15
POL000426,BRK0025,General Liability,2025-03-09,2026-03-09,13018.44,CANCELLED,2026-08-15
POL000404,BRK0026,Marine,2026-03-14,2027-03-14,13831.09,LAPSED,2026-08-15
POL003912,BRK0022,Commercial Auto,2025-08-17,2026-08-17,11003.25,RENEWED,2026-08-15
POL001774,BRK0038,Property,2026-13-45,2025-06-03,8764.22,ACTIVE,2026-08-15
POL002831,BRK0012,Commercial Auto,2025-08-27,2026-08-27,11069.84,RENEWED,2026-08-15
POL003957,BRK0019,Commercial Auto,2024-06-24,2025-06-24,1156.83,RENEWED,2026-08-15
POL000564,BRK0035,Commercial Auto,2025-05-04,2026-05-04,4782.61,ACTIVE,2026-08-15
POL002438,BRK0008,General Liability,2024-01-04,2025-01-03,19198.21,CANCELLED,2026-08-15
